,Sentence #,Word,POS,Tag
29213,,через,ADP,O
29214,,5,NUM,O
29215,,минут,NOUN,O
29216,,подошел,VERB,O
29217,,официант,NOUN,B-Service
29218,,",",PUNCT,O
29219,,сделали,VERB,O
29220,,заказ,NOUN,O
29221,,",",PUNCT,O
29222,,он,PRON,O
29223,,принес,VERB,B-Service
29224,,специи,NOUN,I-Service
29225,,и,CCONJ,O
29226,,разложил,VERB,B-Service
29227,,приборы,NOUN,I-Service
29228,,",",PUNCT,O
29229,,напитки,NOUN,B-Food
29230,,быстро,ADV,O
29231,,появились,VERB,O
29232,,на,ADP,O
29233,,столе,NOUN,O
29234,,.,PUNCT,O
29235,,В,ADP,O
29236,,рекламе,NOUN,O
29237,,увидела,VERB,O
29238,,",",PUNCT,O
29239,,что,SCONJ,O
29240,,у,ADP,O
29241,,них,PRON,O
29242,,есть,VERB,O
29243,,детская,ADJ,B-Interior
29244,,комната,NOUN,I-Interior
29245,,",",PUNCT,O
29246,,официант,NOUN,B-Service
29247,,показал,VERB,O
29248,,",",PUNCT,O
29249,,где,ADV,O
29250,,она,PRON,O
29251,,",",PUNCT,O
29252,,конечно,ADV,O
29253,,маловата,ADJ,O
29254,,",",PUNCT,O
29255,,но,CCONJ,O
29256,,3,NUM,O
29257,,-,PUNCT,O
29258,,4,NUM,O
29259,,ребенка,NOUN,O
29260,,там,ADV,O
29261,,найдут,VERB,O
29262,,",",PUNCT,O
29263,,чем,SCONJ,O
29264,,заняться,VERB,O
29265,,",",PUNCT,O
29266,,есть,VERB,O
29267,,телевизор,NOUN,B-Interior
29268,,",",PUNCT,O
29269,,компьютер,NOUN,B-Interior
29270,,",",PUNCT,O
29271,,доска,NOUN,B-Interior
29272,,с,ADP,I-Interior
29273,,мелками,NOUN,I-Interior
29274,,и,CCONJ,O
29275,,стол,NOUN,B-Interior
29276,,для,ADP,I-Interior
29277,,рисования,NOUN,I-Interior
29278,,",",PUNCT,O
29279,,моему,DET,O
29280,,сыну,NOUN,O
29281,,там,ADV,O
29282,,бы,AUX,O
29283,,понравилось,VERB,O
29284,,.,PUNCT,O
29285,,Так,ADV,O
29286,,вот,PART,O
29287,,салаты,NOUN,B-Food
29288,,принесли,VERB,O
29289,,через,ADP,O
29290,,20,NUM,O
29291,,минут,NOUN,O
29292,,",",PUNCT,O
29293,,я,PRON,O
29294,,заказывала,VERB,O
29295,,с,ADP,O
29296,,тунцом,NOUN,B-Food
29297,,",",PUNCT,O
29298,,очень,ADV,O
29299,,понравился,VERB,O
29300,,",",PUNCT,O
29301,,муж,NOUN,O
29302,,цезарь,NOUN,B-Food
29303,,с,ADP,I-Food
29304,,креветками,NOUN,I-Food
29305,,-,PUNCT,O
29306,,без,ADP,O
29307,,особо,ADV,O
29308,,восторга,NOUN,O
29309,,",",PUNCT,O
29310,,но,CCONJ,O
29311,,и,PART,O
29312,,без,ADP,O
29313,,нареканий,NOUN,O
29314,,.,PUNCT,O
29315,,Горячее,ADJ,B-Food
29316,,",",PUNCT,O
29317,,мое,DET,O
29318,,–,PUNCT,O
29319,,стейк,NOUN,B-Food
29320,,с,ADP,I-Food
29321,,соусом,NOUN,I-Food
29322,,из,ADP,I-Food
29323,,белых,ADJ,I-Food
29324,,грибов,NOUN,I-Food
29325,,хорошей,ADJ,O
29326,,прожарки,NOUN,B-Food
29327,,",",PUNCT,O
29328,,очень,ADV,O
29329,,понравился,VERB,O
29330,,",",PUNCT,O
29331,,муж,NOUN,O
29332,,заказал,VERB,O
29333,,стейк,NOUN,B-Food
29334,,из,ADP,I-Food
29335,,мраморной,ADJ,I-Food
29336,,говядины,NOUN,I-Food
29337,,с,ADP,O
29338,,чем,PRON,O
29339,,то,SCONJ,O
29340,,там,ADV,O
29341,,",",PUNCT,O
29342,,оказался,VERB,O
29343,,суховат,ADJ,O
29344,,",",PUNCT,O
29345,,но,CCONJ,O
29346,,приправив,VERB,O
29347,,соусом,NOUN,B-Food
29348,,вполне,ADV,O
29349,,сносно,ADV,O
29350,,.,PUNCT,O
29351,,Десерт,NOUN,B-Food
29352,,с,ADP,O
29353,,латте,NOUN,B-Food
29354,,были,AUX,O
29355,,хорошими,ADJ,O
29356,,.,PUNCT,O
29357,,Вся,DET,O
29358,,еда,NOUN,B-Food
29359,,на,ADP,O
29360,,вид,NOUN,O
29361,,была,AUX,O
29362,,аппетитная,ADJ,O
29363,,",",PUNCT,O
29364,,размер,NOUN,B-Food
29365,,порций,NOUN,I-Food
29366,,достойный,ADJ,O
29367,,.,PUNCT,O
29368,,Обслуживание,NOUN,B-Service
29369,,хорошее,ADJ,O
29370,,",",PUNCT,O
29371,,пепельницу,NOUN,O
29372,,меняли,VERB,O
29373,,быстро,ADV,O
29374,,",",PUNCT,O
29375,,официант,NOUN,B-Service
29376,,парень,NOUN,O
29377,,тактично,ADV,O
29378,,помог,VERB,O
29379,,с,ADP,O
29380,,выбором,NOUN,O
29381,,десерта,NOUN,B-Food
29382,,.,PUNCT,O
29383,,Счет,NOUN,B-Price
29384,,на,ADP,O
29385,,3300,NUM,O
29386,,.,PUNCT,O
29387,,При,ADP,O
29388,,случае,NOUN,O
29389,,еще,ADV,O
29390,,заедем,VERB,O
29391,,на,ADP,O
29392,,десерт,NOUN,O
29393,,с,ADP,O
29394,,ребенком,NOUN,O
29395,,.,PUNCT,O
29396,Sentence: 177,Сегодня,ADV,O
29397,,побывал,VERB,O
29398,,в,ADP,O
29399,,данном,ADJ,O
29400,,заведении,NOUN,B-Whole
29401,,.,PUNCT,O
29402,,Кухня,NOUN,B-Food
29403,,была,AUX,O
29404,,нормальная,ADJ,O
29405,,",",PUNCT,O
29406,,я,PRON,O
29407,,бы,AUX,O
29408,,даже,PART,O
29409,,сказал,VERB,O
29410,,",",PUNCT,O
29411,,что,SCONJ,O
29412,,вкусно,ADV,O
29413,,было,AUX,O
29414,,все,PRON,O
29415,,приготовлено,VERB,B-Food
29416,,.,PUNCT,O
29417,,Но,CCONJ,O
29418,,есть,VERB,O
29419,,одно,NUM,O
29420,,НО,CCONJ,O
29421,,.,PUNCT,O
29422,,.,PUNCT,O
29423,,.,PUNCT,O
29424,,При,ADP,O
29425,,том,PRON,O
29426,,что,SCONJ,O
29427,,ресторан,NOUN,B-Whole
29428,,был,AUX,O
29429,,практически,ADV,O
29430,,пуст,ADJ,O
29431,,заказ,NOUN,B-Service
29432,,",",PUNCT,O
29433,,я,PRON,O
29434,,ждал,VERB,B-Service
29435,,больше,ADV,O
29436,,сорока,NUM,O
29437,,минут,NOUN,O
29438,,плюс,PUNCT,O
29439,,ко,ADP,O
29440,,всему,PRON,O
29441,,",",PUNCT,O
29442,,про,ADP,O
29443,,один,NUM,O
29444,,десерт,NOUN,B-Food
29445,,официантка,NOUN,B-Service
29446,,совсем,ADV,O
29447,,забыла,VERB,O
29448,,и,CCONJ,O
29449,,несла,VERB,O
29450,,его,PRON,O
29451,,еще,ADV,O
29452,,минут,NOUN,O
29453,,20,NUM,O
29454,,.,PUNCT,O
29455,,И,CCONJ,O
29456,,что,PRON,O
29457,,больше,ADV,O
29458,,всего,PRON,O
29459,,удивили,VERB,O
29460,,и,CCONJ,O
29461,,не,PART,O
29462,,понравилось,VERB,O
29463,,",",PUNCT,O
29464,,то,SCONJ,O
29465,,что,SCONJ,O
29466,,в,ADP,O
29467,,меню,NOUN,O
29468,,в,ADP,O
29469,,составе,NOUN,B-Food
29470,,десерта,NOUN,I-Food
29471,,было,AUX,O
29472,,написаны,VERB,O
29473,,одни,DET,O
29474,,ингридиенты,NOUN,B-Food
29475,,",",PUNCT,O
29476,,а,CCONJ,O
29477,,реальном,ADJ,O
29478,,блюде,NOUN,B-Food
29479,,часть,NOUN,O
29480,,инегридиентов,NOUN,B-Food
29481,,я,PRON,O
29482,,так,ADV,O
29483,,и,PART,O
29484,,не,PART,O
29485,,нашел,VERB,O
29486,,!,PUNCT,O
29487,,Так,ADV,O
29488,,что,SCONJ,O
29489,,если,SCONJ,O
29490,,кто,PRON,O
29491,,собиреться,VERB,O
29492,,там,ADV,O
29493,,пообедать,VERB,B-Food
29494,,или,CCONJ,O
29495,,поужинать,VERB,B-Food
29496,,",",PUNCT,O
29497,,то,SCONJ,O
29498,,учтите,VERB,O
29499,,",",PUNCT,O
29500,,что,SCONJ,O
29501,,заказ,NOUN,B-Service
29502,,вы,PRON,O
29503,,можете,VERB,O
29504,,ждать,VERB,B-Service
29505,,Очень,ADV,O
29506,,долго,ADV,O
29507,,!,PUNCT,O
29508,Sentence: 178,Были,AUX,O
29509,,в,ADP,O
29510,,пятницу,NOUN,O
29511,,(,PUNCT,O
29512,,19.03.10,NUM,O
29513,,),PUNCT,O
29514,,",",PUNCT,O
29515,,заказывали,VERB,B-Service
29516,,столик,NOUN,I-Service
29517,,для,ADP,O
29518,,родительского,ADJ,O
29519,,праздника,NOUN,O
29520,,на,ADP,O
29521,,воскресенье,NOUN,O
29522,,",",PUNCT,O
29523,,заодно,ADV,O
29524,,и,PART,O
29525,,попробовали,VERB,O
29526,,немного,ADV,O
29527,,кухню,NOUN,B-Food
29528,,сами,ADJ,O
29529,,.,PUNCT,O
29530,,Взяли,VERB,O
29531,,шашлык,NOUN,B-Food
29532,,по,ADP,I-Food
29533,,азейрбаджански,ADV,I-Food
29534,,(,PUNCT,I-Food
29535,,из,ADP,I-Food
29536,,баранины,NOUN,I-Food
29537,,),PUNCT,I-Food
29538,,",",PUNCT,O
29539,,хачипури,NOUN,B-Food
29540,,Имеритенское,ADJ,I-Food
29541,,",",PUNCT,O
29542,,салат,NOUN,B-Food
29543,,Байрам,PROPN,I-Food
29544,,и,CCONJ,O
29545,,овощи,NOUN,B-Food
29546,,на,ADP,I-Food
29547,,гриле,NOUN,I-Food
29548,,.,PUNCT,O
29549,,Хачипури,NOUN,B-Food
29550,,немного,ADV,O
29551,,подкачало,VERB,O
29552,,",",PUNCT,O
29553,,показалось,VERB,O
29554,,что,SCONJ,O
29555,,маловато,ADJ,O
29556,,сыра,NOUN,B-Food
29557,,",",PUNCT,O
29558,,хотя,SCONJ,O
29559,,наверное,ADV,O
29560,,на,ADP,O
29561,,любителя,NOUN,O
29562,,.,PUNCT,O
29563,,Салат,NOUN,B-Food
29564,,сочный,ADJ,O
29565,,и,CCONJ,O
29566,,вкусный,ADJ,O
29567,,",",PUNCT,O
29568,,баранина,NOUN,B-Food
29569,,и,CCONJ,O
29570,,овощи,NOUN,B-Food
29571,,очень,ADV,O
29572,,достойные,ADJ,O
29573,,.,PUNCT,O
29574,,Сервис,NOUN,B-Service
29575,,оставляет,VERB,O
29576,,приятное,ADJ,O
29577,,впечатление,NOUN,O
29578,,.,PUNCT,O
29579,,Официант,NOUN,B-Service
29580,,ненавязчивы,ADJ,O
29581,,",",PUNCT,O
29582,,но,CCONJ,O
29583,,учтивый,ADJ,O
29584,,.,PUNCT,O
29585,,.,PUNCT,O
29586,,.очень,ADV,O
29587,,хорошее,ADJ,O
29588,,сочетание,NOUN,O
29589,,.,PUNCT,O
29590,,Интерьер,NOUN,B-Interior
29591,,к,ADP,O
29592,,сожалению,NOUN,O
29593,,не,PART,O
29594,,оценил,VERB,O
29595,,.,PUNCT,O
29596,,.,PUNCT,O
29597,,.на,ADP,O
29598,,уровне,NOUN,O
29599,,",",PUNCT,O
29600,,но,CCONJ,O
29601,,не,PART,O
29602,,более,ADV,O
29603,,",",PUNCT,O
29604,,хотя,SCONJ,O
29605,,может,VERB,O
29606,,быть,AUX,O
29607,,для,ADP,O
29608,,приятного,ADJ,O
29609,,обеда,NOUN,B-Food
29610,,более,ADV,O
29611,,и,CCONJ,O
29612,,не,PART,O
29613,,надо,ADV,O
29614,,.,PUNCT,O
29615,,Родители,NOUN,O
29616,,остались,VERB,O
29617,,очень,ADV,O
29618,,довольны,ADJ,O
29619,,.,PUNCT,O
29620,,Особенно,ADV,O
29621,,хочется,VERB,O
29622,,выразить,VERB,O
29623,,признательность,NOUN,O
29624,,администратору,NOUN,B-Service
29625,,",",PUNCT,O
29626,,работавшему,VERB,O
29627,,в,ADP,O
29628,,эти,DET,O
29629,,дни,NOUN,O
29630,,(,PUNCT,O
29631,,к,ADP,O
29632,,сожалению,NOUN,O
29633,,не,PART,O
29634,,запомнил,VERB,O
29635,,имя,NOUN,O
29636,,девушки,NOUN,B-Service
29637,,),PUNCT,O
29638,,.,PUNCT,O
29639,,Очень,ADV,O
29640,,хотелось,VERB,O
29641,,",",PUNCT,O
29642,,чтобы,SCONJ,O
29643,,родителям,NOUN,O
29644,,понравилось,VERB,O
29645,,",",PUNCT,O
29646,,и,CCONJ,O
29647,,сервис,NOUN,B-Service
29648,,оказался,VERB,O
29649,,выше,ADJ,O
29650,,всяких,DET,O
29651,,похвал,NOUN,O
29652,,.,PUNCT,O
29653,Sentence: 179,Честно,ADV,O
29654,,говоря,VERB,O
29655,,",",PUNCT,O
29656,,не,PART,O
29657,,раз,NOUN,O
29658,,проезжая,VERB,O
29659,,в,ADP,O
29660,,последнее,ADJ,O
29661,,время,NOUN,O
29662,,по,ADP,O
29663,,Гороховой,ADJ,O
29664,,обращала,VERB,O
29665,,внимание,NOUN,O
29666,,на,ADP,O
29667,,новый,ADJ,O
29668,,ресторан,NOUN,B-Whole
29669,,",",PUNCT,O
29670,,судя,VERB,O
29671,,по,ADP,O
29672,,названию,NOUN,O
29673,,грузинской,ADJ,O
29674,,кухни,NOUN,O
29675,,.,PUNCT,O
29676,,Всякий,DET,O
29677,,раз,NOUN,O
29678,,собиралась,VERB,O
29679,,зайти,VERB,O
29680,,",",PUNCT,O
29681,,но,CCONJ,O
29682,,как-то,ADV,O
29683,,не,PART,O
29684,,удавалось,VERB,O
29685,,.,PUNCT,O
29686,,.,PUNCT,O
29687,,.,PUNCT,O
29688,,.,PUNCT,O
29689,,И,CCONJ,O
29690,,вот,PART,O
29691,,наконец,ADV,O
29692,,",",PUNCT,O
29693,,специально,ADV,O
29694,,запланировала,VERB,O
29695,,на,ADP,O
29696,,выходные,NOUN,O
29697,,визит,NOUN,O
29698,,в,ADP,O
29699,,Саперави,PROPN,B-Whole
29700,,.,PUNCT,O
29701,,Интерьер,NOUN,B-Interior
29702,,:,PUNCT,O
29703,,еще,ADV,O
29704,,с,ADP,O
29705,,улицы,NOUN,O
29706,,ресторан,NOUN,B-Whole
29707,,притягивает,VERB,O
29708,,уютной,ADJ,O
29709,,атмосферой,NOUN,B-Interior
29710,,и,CCONJ,O
29711,,приглушенным,VERB,O
29712,,светом,NOUN,O
29713,,.,PUNCT,O
29714,,Попав,VERB,O
29715,,внутрь,ADP,O
29716,,впечатление,NOUN,B-Whole
29717,,становятся,VERB,O
29718,,еще,ADV,O
29719,,лучше,ADV,O
29720,,.,PUNCT,O
29721,,Кирпичные,ADJ,O
29722,,стены,NOUN,B-Interior
29723,,",",PUNCT,O
29724,,добротная,ADJ,O
29725,,мебель,NOUN,B-Interior
29726,,",",PUNCT,O
29727,,современный,ADJ,O
29728,,интерьер,NOUN,B-Interior
29729,,.,PUNCT,O
29730,,.,PUNCT,O
29731,,.,PUNCT,O
29732,,Все,PRON,O
29733,,как,ADV,O
29734,,я,PRON,O
29735,,люблю,VERB,O
29736,,.,PUNCT,O
29737,,На,ADP,O
29738,,мой,DET,O
29739,,вкус,NOUN,O
29740,,десятка,NOUN,O
29741,,.,PUNCT,O
29742,,Сервис,NOUN,B-Service
29743,,:,PUNCT,O
29744,,встретили,VERB,B-Service
29745,,приветливо,ADV,O
29746,,",",PUNCT,O
29747,,повесили,VERB,O
29748,,одежду,NOUN,O
29749,,в,ADP,O
29750,,шкаф,NOUN,O
29751,,",",PUNCT,O
29752,,проводили,VERB,B-Service
29753,,за,ADP,O
29754,,стол,NOUN,O
29755,,.,PUNCT,O
29756,,Все,PRON,O
29757,,хорошо,ADJ,O
29758,,.,PUNCT,O
29759,,.,PUNCT,O
29760,,.,PUNCT,O
29761,,.,PUNCT,O
29762,,Обслуживали,VERB,B-Service
29763,,быстро,ADV,O
29764,,и,CCONJ,O
29765,,качественно,ADV,O
29766,,",",PUNCT,O
29767,,рекомендуя,VERB,B-Service
29768,,то,DET,O
29769,,или,CCONJ,O
29770,,иное,ADJ,O
29771,,блюдо,NOUN,B-Food
29772,,.,PUNCT,O
29773,,Спрашивали,VERB,O
29774,,",",PUNCT,O
29775,,понравилось,VERB,O
29776,,ли,PART,O
29777,,.,PUNCT,O
29778,,Вообщем,ADV,O
29779,,приятно,ADJ,O
29780,,и,CCONJ,O
29781,,ненавязчиво,ADJ,O
29782,,.,PUNCT,O
29783,,Персонал,NOUN,B-Service
29784,,старается,VERB,O
29785,,",",PUNCT,O
29786,,надеюсь,VERB,O
29787,,так,ADV,O
29788,,будет,AUX,O
29789,,продолжаться,VERB,O
29790,,и,PART,O
29791,,дальше,ADV,O
29792,,.,PUNCT,O
29793,,Кухня,NOUN,B-Food
29794,,:,PUNCT,O
29795,,хачапури,NOUN,B-Food
29796,,по-аджарски,ADV,I-Food
29797,,-,PUNCT,O
29798,,много,ADV,O
29799,,сыра,NOUN,B-Food
29800,,",",PUNCT,O
29801,,мягкое,ADJ,O
29802,,тесто,NOUN,B-Food
29803,,.,PUNCT,O
29804,,.,PUNCT,O
29805,,.,PUNCT,O
29806,,отлично,ADJ,O
29807,,.,PUNCT,O
29808,,Салат,NOUN,B-Food
29809,,с,ADP,I-Food
29810,,лососем,NOUN,I-Food
29811,,-,PUNCT,O
29812,,большая,ADJ,B-Food
29813,,порция,NOUN,I-Food
29814,,порция,NOUN,B-Food
29815,,",",PUNCT,O
29816,,необычная,ADJ,O
29817,,заправка,NOUN,B-Food
29818,,",",PUNCT,O
29819,,вцелом,ADV,O
29820,,понравилось,VERB,O
29821,,.,PUNCT,O
29822,,Салат,NOUN,B-Food
29823,,от,ADP,I-Food
29824,,шеф-повара,NOUN,I-Food
29825,,с,ADP,I-Food
29826,,курицей,NOUN,I-Food
29827,,-,PUNCT,O
29828,,ничего,PRON,O
29829,,лишнего,ADJ,O
29830,,",",PUNCT,O
29831,,необычного,ADJ,O
29832,,",",PUNCT,O
29833,,но,CCONJ,O
29834,,вкусно,ADV,O
29835,,.,PUNCT,O
29836,,Тирамису,NOUN,B-Food
29837,,-,PUNCT,O
29838,,выше,ADJ,O
29839,,всяких,DET,O
29840,,похвал,NOUN,O
29841,,.,PUNCT,O
29842,,Очень,ADV,O
29843,,нежный,ADJ,O
29844,,крем,NOUN,B-Food
29845,,",",PUNCT,O
29846,,хорошая,ADJ,O
29847,,пропитка,NOUN,B-Food
29848,,.,PUNCT,O
29849,,В,ADP,O
29850,,соотношении,NOUN,B-Price
29851,,цены,NOUN,I-Price
29852,,и,CCONJ,I-Price
29853,,качества,NOUN,I-Price
29854,,-,PUNCT,O
29855,,очень,ADV,O
29856,,даже,PART,O
29857,,.,PUNCT,O
29858,,Хорошо,ADJ,O
29859,,",",PUNCT,O
29860,,что,SCONJ,O
29861,,открываются,VERB,O
29862,,не,PART,O
29863,,смотря,VERB,O
29864,,ни,PART,O
29865,,на,ADP,O
29866,,что,PRON,O
29867,,",",PUNCT,O
29868,,рестораны,NOUN,B-Whole
29869,,с,ADP,O
29870,,качественной,ADJ,O
29871,,кухней,NOUN,B-Food
29872,,и,CCONJ,O
29873,,хорошим,ADJ,O
29874,,обслуживанием,NOUN,B-Service
29875,,.,PUNCT,O
29876,,Вернусь,VERB,O
29877,,ли,PART,O
29878,,?,PUNCT,O
29879,,-,PUNCT,O
29880,,да,CCONJ,O
29881,,",",PUNCT,O
29882,,безусловно,ADV,O
29883,,",",PUNCT,O
29884,,ведь,PART,O
29885,,столько,ADV,O
29886,,еще,ADV,O
29887,,в,ADP,O
29888,,меню,NOUN,O
29889,,осталось,VERB,O
29890,,не,PART,O
29891,,опробованным,VERB,O
29892,,),PUNCT,O
29893,Sentence: 180,Добрый,ADJ,O
29894,,день,NOUN,O
29895,,!,PUNCT,O
29896,,Отмечали,VERB,O
29897,,свадьбу,NOUN,O
29898,,18,NUM,O
29899,,августа,NOUN,O
29900,,.,PUNCT,O
29901,,В,ADP,O
29902,,общем,ADJ,O
29903,,всё,PRON,O
29904,,прошло,VERB,O
29905,,хорошо,ADJ,O
29906,,.,PUNCT,O
29907,,Ресторан,NOUN,B-Whole
29908,,понравился,VERB,O
29909,,",",PUNCT,O
29910,,интерьер,NOUN,B-Interior
29911,,приятный,ADJ,O
29912,,",",PUNCT,O
29913,,много,ADV,O
29914,,места,NOUN,B-Interior
29915,,",",PUNCT,O
29916,,украсили,VERB,B-Interior
29917,,красиво,ADV,B-Interior
29918,,.,PUNCT,O
29919,,Что,PRON,O
29920,,касается,VERB,O
29921,,меню,NOUN,B-Food
29922,,",",PUNCT,O
29923,,ожидали,VERB,O
29924,,лучшего,ADJ,O
29925,,!,PUNCT,O
29926,,Меню,NOUN,B-Food
29927,,мы,PRON,O
29928,,заказали,VERB,O
29929,,самое,ADJ,O
29930,,дорогое,ADJ,O
29931,,за,ADP,O
29932,,2500,NUM,O
29933,,т.,ADV,O
29934,,р,NOUN,O
29935,,.,PUNCT,O
29936,,",",PUNCT,O
29937,,и,CCONJ,O
29938,,думали,VERB,O
29939,,",",PUNCT,O
29940,,что,SCONJ,O
29941,,столы,NOUN,O
29942,,будут,AUX,O
29943,,ломиться,VERB,O
29944,,от,ADP,O
29945,,изобилия,NOUN,O
29946,,",",PUNCT,O
29947,,но,CCONJ,O
29948,,это,PRON,O
29949,,было,AUX,O
29950,,не,PART,O
29951,,так,ADV,O
29952,,.,PUNCT,O
29953,,И,CCONJ,O
29954,,некоторым,DET,O
29955,,гостям,NOUN,O
29956,,не,PART,O
29957,,понравились,VERB,O
29958,,отдельные,ADJ,O
29959,,виды,NOUN,O
29960,,блюд,NOUN,B-Food
29961,,.,PUNCT,O
29962,,Что,PRON,O
29963,,касается,VERB,O
29964,,торта,NOUN,B-Food
29965,,",",PUNCT,O
29966,,то,SCONJ,O
29967,,он,PRON,O
29968,,был,AUX,O
29969,,очень,ADV,O
29970,,вкусным,ADJ,O
29971,,",",PUNCT,O
29972,,помогла,VERB,B-Service
29973,,нам,PRON,O
29974,,его,PRON,O
29975,,выбрать,VERB,O
29976,,администратор,NOUN,B-Service
29977,,Наталья,PROPN,O
29978,,.,PUNCT,O
29979,,По,ADP,O
29980,,организации,NOUN,O
29981,,банкета,NOUN,O
29982,,Наталья,PROPN,O
29983,,нам,PRON,O
29984,,во,ADP,O
29985,,многом,NOUN,O
29986,,помогла,VERB,B-Service
29987,,!,PUNCT,O
29988,,!,PUNCT,O
29989,,!,PUNCT,O
29990,,Огромное,ADJ,O
29991,,ей,PRON,O
29992,,спасибо,NOUN,O
29993,,за,ADP,O
29994,,хорошие,ADJ,O
29995,,советы,NOUN,O
29996,,!,PUNCT,O
29997,Sentence: 181,Огромное,ADJ,O
29998,,спасибо,NOUN,O
29999,,ресторану,NOUN,B-Whole
30000,,"""",PUNCT,O
30001,,Империя,NOUN,O
30002,,"""",PUNCT,O
30003,,за,ADP,O
30004,,чудесный,ADJ,O
30005,,ужин,NOUN,B-Food
30006,,!,PUNCT,O
30007,,Все,PRON,O
30008,,было,AUX,O
30009,,на,ADP,O
30010,,высоте,NOUN,O
30011,,:,PUNCT,O
30012,,интерьер,NOUN,B-Interior
30013,,ресторана,NOUN,I-Interior
30014,,интересный,ADJ,O
30015,,",",PUNCT,O
30016,,причем,CCONJ,O
30017,,в,ADP,O
30018,,жизни,NOUN,O
30019,,выглядит,VERB,O
30020,,еще,ADV,O
30021,,лучше,ADJ,O
30022,,",",PUNCT,O
30023,,чем,SCONJ,O
30024,,на,ADP,O
30025,,фото,NOUN,O
30026,,(,PUNCT,O
30027,,много,ADV,O
30028,,скульптур,NOUN,B-Interior
30029,,",",PUNCT,O
30030,,интересные,ADJ,O
30031,,лампы,NOUN,B-Interior
30032,,",",PUNCT,O
30033,,большие,ADJ,O
30034,,мягкие,ADJ,O
30035,,диваны,NOUN,B-Interior
30036,,),PUNCT,O
30037,,",",PUNCT,O
30038,,вежливые,ADJ,O
30039,,и,CCONJ,O
30040,,быстрые,ADJ,O
30041,,официанты,NOUN,B-Service
30042,,",",PUNCT,O
30043,,спокойная,ADJ,O
30044,,музыка,NOUN,B-Interior
30045,,(,PUNCT,O
30046,,после,ADP,O
30047,,20:,NUM,O
30048,,00,NUM,O
30049,,живое,ADJ,O
30050,,выступление,NOUN,O
30051,,-,PUNCT,O
30052,,было,AUX,O
30053,,интересно,ADJ,O
30054,,послушать,VERB,O
30055,,),PUNCT,O
30056,,",",PUNCT,O
30057,,и,CCONJ,O
30058,,конечно,ADV,O
30059,,же,PART,O
30060,,-,PUNCT,O
30061,,очень,ADV,O
30062,,вкусная,ADJ,O
30063,,еда,NOUN,B-Food
30064,,!,PUNCT,O
30065,,Особенно,ADV,O
30066,,хотелось,VERB,O
30067,,бы,AUX,O
30068,,отметить,VERB,O
30069,,стейки,NOUN,B-Food
30070,,(,PUNCT,O
30071,,они,PRON,O
30072,,выше,ADJ,O
30073,,всяких,DET,O
30074,,похвал,NOUN,O
30075,,),PUNCT,O
30076,,и,CCONJ,O
30077,,десерт,NOUN,B-Food
30078,,(,PUNCT,O
30079,,мы,PRON,O
30080,,пробовали,VERB,O
30081,,Альмонд,PROPN,B-Food
30082,,-,PUNCT,O
30083,,готовится,VERB,O
30084,,в,ADP,O
30085,,самом,ADJ,O
30086,,ресторане,NOUN,O
30087,,",",PUNCT,O
30088,,неописуемо,ADV,O
30089,,вкусно,ADJ,O
30090,,),PUNCT,O
30091,,!,PUNCT,O
30092,,Как,SCONJ,O
30093,,итог,NOUN,O
30094,,",",PUNCT,O
30095,,хотелось,VERB,O
30096,,бы,AUX,O
30097,,посоветовать,VERB,O
30098,,"""",PUNCT,O
30099,,Империю,NOUN,B-Whole
30100,,"""",PUNCT,O
30101,,не,PART,O
30102,,только,PART,O
30103,,как,SCONJ,O
30104,,ресторан,NOUN,B-Whole
30105,,для,ADP,O
30106,,празднования,NOUN,O
30107,,свадеб,NOUN,O
30108,,",",PUNCT,O
30109,,дней,NOUN,O
30110,,рождений,NOUN,O
30111,,(,PUNCT,O
30112,,красивые,ADJ,O
30113,,большие,ADJ,O
30114,,залы,NOUN,B-Interior
30115,,",",PUNCT,O
30116,,удобный,ADJ,O
30117,,"танцпол,",NOUN,O
30118,,живая,ADJ,B-Interior
30119,,музыка,NOUN,I-Interior
30120,,вам,PRON,O
30121,,обязательно,ADV,O
30122,,понравятся,VERB,O
30123,,),PUNCT,O
30124,,",",PUNCT,O
30125,,но,CCONJ,O
30126,,и,PART,O
30127,,как,SCONJ,O
30128,,место,NOUN,B-Whole
30129,,с,ADP,O
30130,,уютной,ADJ,O
30131,,романтической,ADJ,O
30132,,обстановкой,NOUN,B-Interior
30133,,!,PUNCT,O
30134,,Мы,PRON,O
30135,,провели,VERB,O
30136,,отличный,ADJ,O
30137,,пятничный,ADJ,O
30138,,вечер,NOUN,B-Whole
30139,,!,PUNCT,O
30140,,Обязательно,ADV,O
30141,,посетим,VERB,O
30142,,вас,PRON,O
30143,,еще,ADV,O
30144,,!,PUNCT,O
30145,Sentence: 182,По,ADP,O
30146,,роду,NOUN,O
30147,,своей,DET,O
30148,,деятельности,NOUN,O
30149,,часто,ADV,O
30150,,бываю,VERB,O
30151,,в,ADP,O
30152,,Московском,ADJ,O
30153,,районе,NOUN,O
30154,,и,CCONJ,O
30155,,несколько,NUM,O
30156,,раз,NOUN,O
30157,,заходила,VERB,O
30158,,обедать,VERB,B-Food
30159,,в,ADP,O
30160,,этот,DET,O
30161,,ресторанчик,NOUN,B-Whole
30162,,.,PUNCT,O
30163,,Днем,NOUN,O
30164,,там,ADV,O
30165,,малолюдно,ADJ,O
