,Sentence #,Word,POS,Tag
18001,,Хотя,SCONJ,O
18002,,должен,ADJ,O
18003,,отметить,VERB,O
18004,,",",PUNCT,O
18005,,что,SCONJ,O
18006,,не,PART,O
18007,,все,DET,O
18008,,официанты,NOUN,B-Service
18009,,такие,DET,O
18010,,",",PUNCT,O
18011,,есть,VERB,O
18012,,всегда,ADV,O
18013,,вежливые,ADJ,O
18014,,",",PUNCT,O
18015,,хорошо,ADV,O
18016,,обученные,VERB,O
18017,,.,PUNCT,O
18018,,И,CCONJ,O
18019,,девченки,NOUN,B-Service
18020,,что,PRON,O
18021,,на,ADP,O
18022,,входе,NOUN,O
18023,,всегда,ADV,O
18024,,очень,ADV,O
18025,,аккуратно,ADV,O
18026,,относятся,VERB,O
18027,,к,ADP,O
18028,,клиентам,NOUN,O
18029,,.,PUNCT,O
18030,,После,ADP,O
18031,,2,NUM,O
18032,,месяцев,NOUN,O
18033,,обедов,NOUN,O
18034,,в,ADP,O
18035,,этом,DET,O
18036,,заведении,NOUN,O
18037,,",",PUNCT,O
18038,,и,PART,O
18039,,4,NUM,O
18040,,раз,NOUN,O
18041,,",",PUNCT,O
18042,,когда,SCONJ,O
18043,,обед,NOUN,O
18044,,приносли,VERB,O
18045,,через,ADP,O
18046,,час,NOUN,O
18047,,после,ADP,O
18048,,заказа,NOUN,O
18049,,",",PUNCT,O
18050,,естественно,ADV,O
18051,,весь,DET,O
18052,,остывший,VERB,O
18053,,",",PUNCT,O
18054,,больше,ADV,O
18055,,нет,VERB,O
18056,,желания,NOUN,O
18057,,заходить,VERB,O
18058,,сюда,ADV,O
18059,,.,PUNCT,O
18060,,Судя,VERB,O
18061,,по,ADP,O
18062,,оценкам,NOUN,O
18063,,сервиса,NOUN,B-Service
18064,,",",PUNCT,O
18065,,я,PRON,O
18066,,не,PART,O
18067,,единственный,ADJ,O
18068,,.,PUNCT,O
18069,,Ребята,NOUN,B-Service
18070,,если,SCONJ,O
18071,,Вам,PRON,O
18072,,сложно,ADJ,O
18073,,кормить,VERB,O
18074,,людей,NOUN,O
18075,,в,ADP,O
18076,,обед,NOUN,O
18077,,",",PUNCT,O
18078,,пожалуйста,ADV,O
18079,,не,PART,O
18080,,делайте,VERB,O
18081,,этого,PRON,O
18082,,.,PUNCT,O
18083,Sentence: 110,Возможно,ADV,O
18084,,мне,PRON,O
18085,,не,PART,O
18086,,посчастливилось,VERB,O
18087,,",",PUNCT,O
18088,,но,CCONJ,O
18089,,ни,PART,O
18090,,один,NUM,O
18091,,из,ADP,O
18092,,написанных,VERB,O
18093,,комментариев,NOUN,O
18094,,не,PART,O
18095,,был,AUX,O
18096,,похож,ADJ,O
18097,,хоть,ADV,O
18098,,толикой,NOUN,O
18099,,на,ADP,O
18100,,то,PRON,O
18101,,",",PUNCT,O
18102,,что,PRON,O
18103,,удалось,VERB,O
18104,,увидеть,VERB,O
18105,,мне,PRON,O
18106,,.,PUNCT,O
18107,,.,PUNCT,O
18108,,.,PUNCT,O
18109,,.,PUNCT,O
18110,,Мы,PRON,O
18111,,с,ADP,O
18112,,другом,NOUN,O
18113,,ожидая,VERB,O
18114,,своих,DET,O
18115,,друзей,NOUN,O
18116,,",",PUNCT,O
18117,,которые,PRON,O
18118,,еще,ADV,O
18119,,не,PART,O
18120,,подъехали,VERB,O
18121,,",",PUNCT,O
18122,,решили,VERB,O
18123,,взять,VERB,O
18124,,пару,NOUN,O
18125,,закусок,NOUN,B-Food
18126,,-,PUNCT,O
18127,,салями,NOUN,B-Food
18128,,и,CCONJ,O
18129,,оливки,NOUN,B-Food
18130,,.,PUNCT,O
18131,,В,ADP,O
18132,,это,DET,O
18133,,время,NOUN,O
18134,,в,ADP,O
18135,,ресторане,NOUN,O
18136,,было,AUX,O
18137,,только,PART,O
18138,,два,NUM,O
18139,,столика,NOUN,O
18140,,с,ADP,O
18141,,гостями,NOUN,O
18142,,.,PUNCT,O
18143,,Прошло,VERB,O
18144,,минут,NOUN,O
18145,,десять,NUM,O
18146,,.,PUNCT,O
18147,,.,PUNCT,O
18148,,.,PUNCT,O
18149,,нам,PRON,O
18150,,ничего,PRON,O
18151,,не,PART,O
18152,,принесли,VERB,O
18153,,",",PUNCT,O
18154,,подозвав,VERB,O
18155,,официанта,NOUN,B-Service
18156,,",",PUNCT,O
18157,,мы,PRON,O
18158,,попросили,VERB,O
18159,,чай,NOUN,O
18160,,.,PUNCT,O
18161,,Прошло,VERB,O
18162,,еще,ADV,O
18163,,минут,NOUN,O
18164,,пять,NUM,O
18165,,.,PUNCT,O
18166,,.,PUNCT,O
18167,,.,PUNCT,O
18168,,.,PUNCT,O
18169,,.,PUNCT,O
18170,,закусками,NOUN,O
18171,,так,ADV,O
18172,,и,PART,O
18173,,не,PART,O
18174,,пахло,VERB,O
18175,,.,PUNCT,O
18176,,.,PUNCT,O
18177,,.,PUNCT,O
18178,,.,PUNCT,O
18179,,Нам,PRON,O
18180,,уже,ADV,O
18181,,стало,VERB,O
18182,,казаться,VERB,O
18183,,",",PUNCT,O
18184,,что,SCONJ,O
18185,,готовят,VERB,O
18186,,официанты,NOUN,B-Service
18187,,все,PRON,O
18188,,сами,ADJ,O
18189,,.,PUNCT,O
18190,,.,PUNCT,O
18191,,.,PUNCT,O
18192,,я,PRON,O
18193,,подозвала,VERB,O
18194,,официанта,NOUN,B-Service
18195,,и,CCONJ,O
18196,,сказала,VERB,O
18197,,",",PUNCT,O
18198,,что,SCONJ,O
18199,,мы,PRON,O
18200,,думаем,VERB,O
18201,,уже,ADV,O
18202,,пойти,VERB,O
18203,,.,PUNCT,O
18204,,.,PUNCT,O
18205,,.,PUNCT,O
18206,,.,PUNCT,O
18207,,после,ADP,O
18208,,чего,PRON,O
18209,,через,ADP,O
18210,,4,NUM,O
18211,,минуты,NOUN,O
18212,,появилась,VERB,O
18213,,салями,NOUN,B-Food
18214,,.,PUNCT,O
18215,,.,PUNCT,O
18216,,.,PUNCT,O
18217,,.,PUNCT,O
18218,,я,PRON,O
18219,,мяса,NOUN,O
18220,,не,PART,O
18221,,ем,VERB,O
18222,,",",PUNCT,O
18223,,потому,ADV,O
18224,,пробовать,VERB,O
18225,,не,PART,O
18226,,стала,VERB,O
18227,,",",PUNCT,O
18228,,друг,NOUN,O
18229,,сказал,VERB,O
18230,,",",PUNCT,O
18231,,что,SCONJ,O
18232,,салями,NOUN,B-Food
18233,,неплохая,ADJ,O
18234,,.,PUNCT,O
18235,,Через,ADP,O
18236,,3,NUM,O
18237,,минуты,NOUN,O
18238,,принесли,VERB,O
18239,,чай,NOUN,B-Food
18240,,.,PUNCT,O
18241,,.,PUNCT,O
18242,,.,PUNCT,O
18243,,и,CCONJ,O
18244,,когда,SCONJ,O
18245,,нам,PRON,O
18246,,его,PRON,O
18247,,давали,VERB,O
18248,,",",PUNCT,O
18249,,я,PRON,O
18250,,попросила,VERB,O
18251,,счет,NOUN,O
18252,,.,PUNCT,O
18253,,Принесли,VERB,O
18254,,его,PRON,O
18255,,через,ADP,O
18256,,3,NUM,O
18257,,минуты,NOUN,O
18258,,.,PUNCT,O
18259,,.,PUNCT,O
18260,,.,PUNCT,O
18261,,.,PUNCT,O
18262,,оливок,NOUN,O
18263,,я,PRON,O
18264,,так,ADV,O
18265,,и,PART,O
18266,,не,PART,O
18267,,увидела,VERB,O
18268,,.,PUNCT,O
18269,,.,PUNCT,O
18270,,.,PUNCT,O
18271,,.,PUNCT,O
18272,,Позвонили,VERB,O
18273,,друзьям,NOUN,O
18274,,и,CCONJ,O
18275,,поехали,VERB,O
18276,,в,ADP,O
18277,,ресторан,NOUN,O
18278,,",",PUNCT,O
18279,,в,ADP,O
18280,,который,PRON,O
18281,,ходим,VERB,O
18282,,все,DET,O
18283,,время,NOUN,O
18284,,.,PUNCT,O
18285,,Ходить,VERB,O
18286,,в,ADP,O
18287,,этот,DET,O
18288,,ресторан,NOUN,B-Whole
18289,,не,PART,O
18290,,рекомендую,VERB,O
18291,,.,PUNCT,O
18292,,.,PUNCT,O
18293,,.,PUNCT,O
18294,,.,PUNCT,O
18295,,.,PUNCT,O
18296,Sentence: 111,Давно,ADV,O
18297,,хотела,VERB,O
18298,,написать,VERB,O
18299,,",",PUNCT,O
18300,,да,CCONJ,O
18301,,все,PRON,O
18302,,как-то,ADV,O
18303,,не,PART,O
18304,,было,VERB,O
18305,,времени,NOUN,O
18306,,",",PUNCT,O
18307,,только,CCONJ,O
18308,,сейчас,ADV,O
18309,,пишу,VERB,O
18310,,.,PUNCT,O
18311,,.,PUNCT,O
18312,,.,PUNCT,O
18313,,Несколько,NUM,O
18314,,лет,NOUN,O
18315,,посещаем,VERB,O
18316,,ресторан,NOUN,O
18317,,'Хутор,NOUN,O
18318,,Водограй',PROPN,O
18319,,.,PUNCT,O
18320,,Всегда,ADV,O
18321,,все,PRON,O
18322,,нравилось,VERB,O
18323,,",",PUNCT,O
18324,,и,CCONJ,O
18325,,кухня,NOUN,B-Food
18326,,",",PUNCT,O
18327,,и,CCONJ,O
18328,,обслуживание,NOUN,B-Service
18329,,",",PUNCT,O
18330,,атмосфера,NOUN,B-Interior
18331,,и,CCONJ,O
18332,,настроение,NOUN,B-Interior
18333,,в,ADP,O
18334,,ресторане,NOUN,O
18335,,.,PUNCT,O
18336,,Всегда,ADV,O
18337,,чувствовался,VERB,O
18338,,украинский,ADJ,O
18339,,колорит,NOUN,O
18340,,!,PUNCT,O
18341,,Однако,ADV,O
18342,,",",PUNCT,O
18343,,наш,DET,O
18344,,последний,ADJ,O
18345,,визит,NOUN,O
18346,,перечеркнул,VERB,O
18347,,все,DET,O
18348,,позитивные,ADJ,O
18349,,впечатления,NOUN,O
18350,,.,PUNCT,O
18351,,Мы,PRON,O
18352,,с,ADP,O
18353,,мужем,NOUN,O
18354,,пришли,VERB,O
18355,,вечером,NOUN,O
18356,,",",PUNCT,O
18357,,нас,PRON,O
18358,,никто,PRON,O
18359,,не,PART,O
18360,,встретил,VERB,O
18361,,",",PUNCT,O
18362,,мы,PRON,O
18363,,долго,ADV,O
18364,,стояли,VERB,O
18365,,у,ADP,O
18366,,входа,NOUN,O
18367,,и,CCONJ,O
18368,,присели,VERB,O
18369,,сами,ADJ,O
18370,,",",PUNCT,O
18371,,в,ADP,O
18372,,растерянности,NOUN,O
18373,,",",PUNCT,O
18374,,и,CCONJ,O
18375,,спустя,ADP,O
18376,,минут,NOUN,O
18377,,10,NUM,O
18378,,(,PUNCT,O
18379,,!,PUNCT,O
18380,,),PUNCT,O
18381,,",",PUNCT,O
18382,,к,ADP,O
18383,,нам,PRON,O
18384,,подошел,VERB,O
18385,,кто-то,PRON,O
18386,,в,ADP,O
18387,,зауженных,VERB,O
18388,,спущенных,VERB,O
18389,,джинсах,NOUN,O
18390,,",",PUNCT,O
18391,,дал,VERB,O
18392,,меню,NOUN,O
18393,,и,CCONJ,O
18394,,сказал,VERB,O
18395,,:,PUNCT,O
18396,,"""",PUNCT,O
18397,,-,PUNCT,O
18398,,Ожидайте,VERB,O
18399,,официанта,NOUN,O
18400,,"""",PUNCT,O
18401,,",",PUNCT,O
18402,,так,ADV,O
18403,,как,SCONJ,O
18404,,сам,ADJ,O
18405,,не,PART,O
18406,,смог,VERB,O
18407,,нам,PRON,O
18408,,помочь,VERB,O
18409,,в,ADP,O
18410,,выборе,NOUN,O
18411,,напитков,NOUN,O
18412,,.,PUNCT,O
18413,,Очень,ADV,O
18414,,бы,AUX,O
18415,,хотелось,VERB,O
18416,,",",PUNCT,O
18417,,поинтересоваться,VERB,O
18418,,у,ADP,O
18419,,руководителей,NOUN,B-Service
18420,,",",PUNCT,O
18421,,считают,VERB,O
18422,,ли,PART,O
18423,,они,PRON,O
18424,,это,PRON,O
18425,,допустимым,ADJ,O
18426,,",",PUNCT,O
18427,,при,ADP,O
18428,,условии,NOUN,O
18429,,",",PUNCT,O
18430,,что,SCONJ,O
18431,,ресторан,NOUN,O
18432,,высокого,ADJ,O
18433,,уровня,NOUN,O
18434,,?,PUNCT,O
18435,,!,PUNCT,O
18436,,!,PUNCT,O
18437,,Ужас,NOUN,O
18438,,этого,DET,O
18439,,вечера,NOUN,O
18440,,продолжался,VERB,O
18441,,!,PUNCT,O
18442,,Далее,ADV,O
18443,,к,ADP,O
18444,,нам,PRON,O
18445,,подошел,VERB,O
18446,,официант,NOUN,B-Service
18447,,",",PUNCT,O
18448,,который,PRON,O
18449,,как,ADV,O
18450,,мне,PRON,O
18451,,показалось,VERB,O
18452,,",",PUNCT,O
18453,,меню,NOUN,O
18454,,даже,PART,O
18455,,не,PART,O
18456,,открывал,VERB,O
18457,,",",PUNCT,O
18458,,в,ADP,O
18459,,отличии,NOUN,O
18460,,меня,PRON,O
18461,,",",PUNCT,O
18462,,изучившей,VERB,O
18463,,его,PRON,O
18464,,за,ADP,O
18465,,20,NUM,O
18466,,минут,NOUN,O
18467,,ожидания,NOUN,O
18468,,!,PUNCT,O
18469,,Сделали,VERB,O
18470,,заказ,NOUN,O
18471,,",",PUNCT,O
18472,,поели,VERB,B-Food
18473,,с,ADP,O
18474,,горем,NOUN,O
18475,,пополам,ADV,O
18476,,.,PUNCT,O
18477,,С,ADP,O
18478,,собой,PRON,O
18479,,решили,VERB,O
18480,,взять,VERB,O
18481,,любимых,ADJ,O
18482,,наших,DET,O
18483,,пирожков,NOUN,B-Food
18484,,",",PUNCT,O
18485,,зная,VERB,O
18486,,",",PUNCT,O
18487,,что,SCONJ,O
18488,,они,PRON,O
18489,,ручной,ADJ,O
18490,,работы,NOUN,O
18491,,",",PUNCT,O
18492,,и,CCONJ,O
18493,,хоть,ADV,O
18494,,как-то,ADV,O
18495,,поднять,VERB,O
18496,,себе,PRON,O
18497,,настроение,NOUN,O
18498,,.,PUNCT,O
18499,,И,CCONJ,O
18500,,опять,ADV,O
18501,,сюрприз,NOUN,O
18502,,!,PUNCT,O
18503,,Оказывается,VERB,O
18504,,",",PUNCT,O
18505,,что,SCONJ,O
18506,,их,PRON,O
18507,,больше,ADV,O
18508,,нет,VERB,O
18509,,в,ADP,O
18510,,меню,NOUN,O
18511,,!,PUNCT,O
18512,,На,ADP,O
18513,,вопрос,NOUN,O
18514,,:,PUNCT,O
18515,,"""",PUNCT,O
18516,,почему,ADV,O
18517,,?,PUNCT,O
18518,,"""",PUNCT,O
18519,,",",PUNCT,O
18520,,официант,NOUN,O
18521,,",",PUNCT,O
18522,,заявил,VERB,O
18523,,",",PUNCT,O
18524,,что,SCONJ,O
18525,,их,PRON,O
18526,,некому,PRON,O
18527,,делать,VERB,O
18528,,!,PUNCT,O
18529,,К,ADP,O
18530,,сожалению,NOUN,O
18531,,",",PUNCT,O
18532,,мы,PRON,O
18533,,так,ADV,O
18534,,и,PART,O
18535,,не,PART,O
18536,,поняли,VERB,O
18537,,",",PUNCT,O
18538,,что,SCONJ,O
18539,,происходит,VERB,O
18540,,с,ADP,O
18541,,рестораном,NOUN,B-Whole
18542,,",",PUNCT,O
18543,,жаль,ADV,O
18544,,",",PUNCT,O
18545,,что,SCONJ,O
18546,,должного,ADJ,O
18547,,уровня,NOUN,O
18548,,уже,ADV,O
18549,,нет,VERB,O
18550,,и,CCONJ,O
18551,,придется,VERB,O
18552,,искать,VERB,O
18553,,новый,ADJ,O
18554,,любимый,VERB,O
18555,,ресторан,NOUN,B-Whole
18556,,.,PUNCT,O
18557,,Юлия,PROPN,O
18558,,.,PUNCT,O
18559,Sentence: 112,Давно,ADV,O
18560,,не,PART,O
18561,,была,AUX,O
18562,,в,ADP,O
18563,,таком,DET,O
18564,,ужасном,ADJ,O
18565,,месте,NOUN,B-Whole
18566,,.,PUNCT,O
18567,,Обслуживание,NOUN,B-Service
18568,,просто,PART,O
18569,,ни,PART,O
18570,,в,ADP,O
18571,,какие,DET,O
18572,,рамки,NOUN,O
18573,,не,PART,O
18574,,лезет,VERB,O
18575,,",",PUNCT,O
18576,,офицантки,NOUN,B-Service
18577,,просто,PART,O
18578,,не,PART,O
18579,,обращают,VERB,O
18580,,на,ADP,O
18581,,тебя,PRON,O
18582,,никакого,DET,O
18583,,внимания,NOUN,O
18584,,",",PUNCT,O
18585,,а,CCONJ,O
18586,,если,SCONJ,O
18587,,уж,PART,O
18588,,все-таки,PART,O
18589,,удастся,VERB,O
18590,,кого-нибудь,PRON,O
18591,,поймать,VERB,O
18592,,",",PUNCT,O
18593,,то,SCONJ,O
18594,,на,ADP,O
18595,,тебя,PRON,O
18596,,смотрят,VERB,O
18597,,с,ADP,O
18598,,таким,DET,O
18599,,выражением,NOUN,O
18600,,лица,NOUN,O
18601,,.,PUNCT,O
18602,,.,PUNCT,O
18603,,"""",PUNCT,O
18604,,ах,INTJ,O
18605,,",",PUNCT,O
18606,,вам,PRON,O
18607,,еще,ADV,O
18608,,и,PART,O
18609,,принести,VERB,B-Service
18610,,что-то,PRON,O
18611,,надо,ADV,O
18612,,.,PUNCT,O
18613,,.,PUNCT,O
18614,,.,PUNCT,O
18615,,"""",PUNCT,O
18616,,.,PUNCT,O
18617,,По-поводу,ADP,O
18618,,самой,ADJ,O
18619,,еды,NOUN,B-Food
18620,,-,PUNCT,O
18621,,ни,PART,O
18622,,одно,NUM,O
18623,,блюдо,NOUN,B-Food
18624,,восхищения,NOUN,O
18625,,не,PART,O
18626,,вызвало,VERB,O
18627,,.,PUNCT,O
18628,,В,ADP,O
18629,,силу,NOUN,O
18630,,обстоятельств,NOUN,O
18631,,",",PUNCT,O
18632,,была,AUX,O
18633,,в,ADP,O
18634,,этом,DET,O
18635,,ресторанчике,NOUN,B-Whole
18636,,не,PART,O
18637,,один,NUM,O
18638,,раз,NOUN,O
18639,,",",PUNCT,O
18640,,но,CCONJ,O
18641,,как-то,ADV,O
18642,,с,ADP,O
18643,,каждым,DET,O
18644,,разом,NOUN,O
18645,,убеждаюсь,VERB,O
18646,,в,ADP,O
18647,,совем,ADJ,O
18648,,первом,ADJ,O
18649,,впечатлении,NOUN,O
18650,,.,PUNCT,O
18651,,Однажды,ADV,O
18652,,при,ADP,O
18653,,заказе,NOUN,O
18654,,супа,NOUN,B-Food
18655,,из,ADP,O
18656,,меню,NOUN,O
18657,,официантка,NOUN,O
18658,,сказала,VERB,O
18659,,",",PUNCT,O
18660,,что,SCONJ,O
18661,,следует,VERB,O
18662,,заказать,VERB,O
18663,,другой,ADJ,O
18664,,",",PUNCT,O
18665,,так,ADV,O
18666,,как,SCONJ,O
18667,,этот,DET,O
18668,,скис,NOUN,B-Food
18669,,(,PUNCT,O
18670,,!,PUNCT,O
18671,,!,PUNCT,O
18672,,!,PUNCT,O
18673,,),PUNCT,O
18674,,.,PUNCT,O
18675,,Интерьер,NOUN,B-Interior
18676,,-,PUNCT,O
18677,,очень,ADV,O
18678,,темный,ADJ,O
18679,,",",PUNCT,O
18680,,не,PART,O
18681,,каждому,DET,O
18682,,тоже,PART,O
18683,,будет,AUX,O
18684,,по,ADP,O
18685,,вкусу,NOUN,O
18686,,.,PUNCT,O
18687,,В,ADP,O
18688,,общем,ADJ,O
18689,,",",PUNCT,O
18690,,не,PART,O
18691,,советую,VERB,O
18692,,ходить,VERB,O
18693,,в,ADP,O
18694,,это,DET,O
18695,,место,NOUN,B-Whole
18696,,.,PUNCT,O
18697,,На,ADP,O
18698,,той,DET,O
18699,,же,PART,O
18700,,улице,NOUN,O
18701,,есть,VERB,O
18702,,довольно,ADV,O
18703,,много,ADV,O
18704,,заведений,NOUN,B-Whole
18705,,лучшего,ADJ,O
18706,,качества,NOUN,O
18707,,.,PUNCT,O
18708,Sentence: 113,Посещала,VERB,O
18709,,это,DET,O
18710,,заведение,NOUN,B-Whole
18711,,раз,NOUN,O
18712,,пять,NUM,O
18713,,.,PUNCT,O
18714,,Возвращаться,VERB,O
18715,,туда,ADV,O
18716,,заставляла,VERB,O
18717,,лишь,PART,O
18718,,хорошая,ADJ,O
18719,,кухня,NOUN,B-Food
18720,,.,PUNCT,O
18721,,.,PUNCT,O
18722,,Карпаччо,NOUN,B-Food
18723,,подают,VERB,O
18724,,со,ADP,O
18725,,всевозможными,ADJ,O
18726,,бальзамиками,NOUN,B-Food
18727,,и,CCONJ,O
18728,,маслом,NOUN,B-Food
18729,,.,PUNCT,O
18730,,Неплохой,ADJ,O
18731,,выбор,NOUN,O
18732,,вин,NOUN,O
18733,,.,PUNCT,O
18734,,Интерьер,NOUN,B-Interior
18735,,приятный,ADJ,O
18736,,:,PUNCT,O
18737,,есть,VERB,O
18738,,гардероб,NOUN,B-Interior
18739,,",",PUNCT,O
18740,,диваны,NOUN,B-Interior
18741,,",",PUNCT,O
18742,,приглушенный,VERB,O
18743,,свет,NOUN,O
18744,,",",PUNCT,O
18745,,ненавязчивая,ADJ,O
18746,,музыка,NOUN,B-Interior
18747,,(,PUNCT,O
18748,,даже,PART,O
18749,,как-то,ADV,O
18750,,раз,NOUN,O
18751,,наткнулись,VERB,O
18752,,там,ADV,O
18753,,на,ADP,O
18754,,саксофониста,NOUN,B-Interior
18755,,),PUNCT,O
18756,,",",PUNCT,O
18757,,приятная,ADJ,O
18758,,атмосфера,NOUN,B-Interior
18759,,.,PUNCT,O
18760,,.,PUNCT,O
18761,,.,PUNCT,O
18762,,НО,CCONJ,O
18763,,!,PUNCT,O
18764,,Обслуживание,NOUN,B-Service
18765,,отвратительно,ADJ,O
18766,,!,PUNCT,O
18767,,Навсегда,ADV,O
18768,,останется,VERB,O
18769,,в,ADP,O
18770,,памяти,NOUN,O
18771,,официант,NOUN,B-Service
18772,,",",PUNCT,O
18773,,который,PRON,O
18774,,обращался,VERB,O
18775,,к,ADP,O
18776,,нам,PRON,O
18777,,исключительно,ADV,O
18778,,на,ADP,O
18779,,"""",PUNCT,O
18780,,ты,PRON,O
18781,,"""",PUNCT,O
18782,,",",PUNCT,O
18783,,дерзил,VERB,O
18784,,",",PUNCT,O
18785,,а,CCONJ,O
18786,,когда,SCONJ,O
18787,,ему,PRON,O
18788,,было,AUX,O
18789,,сделано,VERB,O
18790,,замечание,NOUN,O
18791,,",",PUNCT,O
18792,,он,PRON,O
18793,,нам,PRON,O
18794,,сообщил,VERB,O
18795,,",",PUNCT,O
18796,,что,SCONJ,O
18797,,он,PRON,O
18798,,поругался,VERB,O
18799,,со,ADP,O
18800,,своей,DET,O
18801,,девушкой,NOUN,O
18802,,и,CCONJ,O
18803,,у,ADP,O
18804,,него,PRON,O
18805,,отвратительное,ADJ,O
18806,,настроение,NOUN,O
18807,,!,PUNCT,O
18808,,В,ADP,O
18809,,В,ADP,O
18810,,другой,ADJ,O
18811,,раз,NOUN,O
18812,,нам,PRON,O
18813,,"""",PUNCT,O
18814,,повезло,VERB,O
18815,,"""",PUNCT,O
18816,,не,PART,O
18817,,меньше,NUM,O
18818,,.,PUNCT,O
18819,,Муж,NOUN,O
18820,,заказал,VERB,B-Service
18821,,стейк,NOUN,B-Food
18822,,и,CCONJ,O
18823,,мы,PRON,O
18824,,често,ADV,O
18825,,ждали,VERB,O
18826,,его,DET,O
18827,,прибытия,NOUN,O
18828,,больше,ADV,O
18829,,часа,NOUN,O
18830,,!,PUNCT,O
18831,,Когда,SCONJ,O
18832,,наша,DET,O
18833,,официантка,NOUN,B-Service
18834,,все,PART,O
18835,,таки,PART,O
18836,,соизволила,VERB,O
18837,,появиться,VERB,O
18838,,(,PUNCT,O
18839,,сидели,VERB,O
18840,,мы,PRON,O
18841,,почти,ADV,O
18842,,у,ADP,O
18843,,входа,NOUN,O
18844,,),PUNCT,O
18845,,",",PUNCT,O
18846,,от,ADP,O
18847,,стейка,NOUN,O
18848,,мы,PRON,O
18849,,отказались,VERB,O
18850,,",",PUNCT,O
18851,,но,CCONJ,O
18852,,он,PRON,O
18853,,волшебным,ADJ,O
18854,,образом,NOUN,O
18855,,всё,PRON,O
18856,,равно,ADJ,O
18857,,оказался,VERB,O
18858,,на,ADP,O
18859,,столе,NOUN,O
18860,,уже,ADV,O
18861,,через,ADP,O
18862,,5,NUM,O
18863,,минут,NOUN,O
18864,,и,CCONJ,O
18865,,пришлось,VERB,O
18866,,долго,ADV,O
18867,,объяснять,VERB,O
18868,,официантке,NOUN,B-Service
18869,,",",PUNCT,O
18870,,что,SCONJ,O
18871,,его,PRON,O
18872,,уже,ADV,O
18873,,никто,PRON,O
18874,,есть,VERB,O
18875,,не,PART,O
18876,,будет,VERB,O
18877,,!,PUNCT,O
18878,,.,PUNCT,O
18879,,.,PUNCT,O
18880,,.,PUNCT,O
18881,,Резюме,NOUN,O
18882,,следующее,ADJ,O
18883,,:,PUNCT,O
18884,,место,NOUN,B-Whole
18885,,в,ADP,O
18886,,целом,NOUN,O
18887,,отличное,ADJ,O
18888,,",",PUNCT,O
18889,,цены,NOUN,B-Price
18890,,не,PART,O
18891,,кусаются,VERB,O
18892,,",",PUNCT,O
18893,,но,CCONJ,O
18894,,следует,VERB,O
18895,,серьезно,ADV,O
18896,,задуматься,VERB,O
18897,,о,ADP,O
18898,,замене,NOUN,O
18899,,персонала,NOUN,O
18900,,.,PUNCT,O
18901,,.,PUNCT,O
18902,,.,PUNCT,O
18903,Sentence: 114,Заходили,VERB,O
18904,,в,ADP,O
18905,,субботу,NOUN,O
18906,,в,ADP,O
18907,,5,NUM,O
18908,,вечера,NOUN,O
18909,,в,ADP,O
18910,,начале,NOUN,O
18911,,декабря,NOUN,O
18912,,.,PUNCT,O
18913,,Разумеется,ADV,O
18914,,было,VERB,O
18915,,много,ADV,O
18916,,народу,NOUN,O
18917,,.,PUNCT,O
18918,,Заказ,NOUN,O
18919,,ждали,VERB,O
18920,,"час,то",NOUN,O
18921,,есть,VERB,O
18922,,даже,PART,O
18923,,салаты,NOUN,O
18924,,нам,PRON,O
18925,,принесли,VERB,O
18926,,только,PART,O
18927,,через,ADP,O
18928,,час,NOUN,O
18929,,",",PUNCT,O
18930,,почему-то,ADV,O
18931,,вместе,ADV,O
18932,,с,ADP,O
18933,,горячим,ADJ,O
18934,,.,PUNCT,O
18935,,За,ADP,O
18936,,соседним,ADJ,O
18937,,столиком,NOUN,O
18938,,перепутали,VERB,O
18939,,заказ,NOUN,O
18940,,и,CCONJ,O
18941,,после,ADP,O
18942,,часа,NOUN,O
18943,,ожидания,NOUN,O
18944,,люди,NOUN,O
18945,,получили,VERB,O
18946,,совсем,ADV,O
18947,,не,PART,O
18948,,то,PRON,O
18949,,",",PUNCT,O
18950,,что,PRON,O
18951,,хотели,VERB,O
18952,,.,PUNCT,O
18953,,Паста,NOUN,B-Food
18954,,",",PUNCT,O
18955,,ризотто,NOUN,B-Food
18956,,.,PUNCT,O
18957,,.,PUNCT,O
18958,,.были,VERB,O
18959,,неплохи,ADJ,O
18960,,.,PUNCT,O
18961,,В,ADP,O
18962,,принципе,NOUN,O
18963,,ничего,PRON,O
18964,,выдающегося,ADJ,O
18965,,",",PUNCT,O
18966,,но,CCONJ,O
18967,,мы,PRON,O
18968,,ничего,PRON,O
18969,,и,PART,O
18970,,не,PART,O
18971,,ожидали,VERB,O
18972,,",",PUNCT,O
18973,,просто,PART,O
18974,,зашли,VERB,O
18975,,пообедать,VERB,B-Food
18976,,.,PUNCT,O
18977,,Не,PART,O
18978,,понравилось,VERB,O
18979,,долгое,ADJ,O
18980,,ожидание,NOUN,O
18981,,и,CCONJ,O
18982,,какая,DET,O
18983,,то,PRON,O
18984,,отчужденность,NOUN,O
18985,,официанта,NOUN,B-Service
18986,,",",PUNCT,O
18987,,который,PRON,O
18988,,просто,PART,O
18989,,ушел,VERB,O
18990,,на,ADP,O
18991,,улицу,NOUN,O
18992,,посидеть,VERB,O
18993,,на,ADP,O
18994,,скамеечке,NOUN,O
18995,,.,PUNCT,O
18996,,.,PUNCT,O
18997,,.,PUNCT,O
18998,,в,ADP,O
